,Iteration: Iteration,Drag in X Monitor: Force (N),Iteration,Drag in X Monitor: Drag in X Monitor (N)
5013,,,1014.0,13.340215833431811
5014,,,1015.0,13.340208573289232
5015,,,1016.0,13.340201376289372
5016,,,1017.0,13.340194254646178
5017,,,1018.0,13.340187195020237
5018,,,1019.0,13.340180210992427
5019,,,1020.0,13.340173289032606
5020,,,1021.0,13.340166440300235
5021,,,1022.0,13.340159652008197
5022,,,1023.0,13.340152935419653
5023,,,1024.0,13.340146277598665
5024,,,1025.0,13.34013969152886
5025,,,1026.0,13.340133162503662
5026,,,1027.0,13.340126703397344
5027,,,1028.0,13.3401203002429
5028,,,1029.0,13.340113965168172
5029,,,1030.0,13.340107684312486
5030,,,1031.0,13.340101470944504
5031,,,1032.0,13.34009531272109
5032,,,1033.0,13.34008921957907
5033,,,1034.0,13.340083177529564
5034,,,1035.0,13.340077199258602
5035,,,1036.0,13.34007127101414
5036,,,1037.0,13.340065409499315
5037,,,1038.0,13.340059600434742
5038,,,1039.0,13.340053851856297
5039,,,1040.0,13.340048151001014
5040,,,1041.0,13.340042512070042
5041,,,1042.0,13.340036921493976
5042,,,1043.0,13.34003139202045
5043,,,1044.0,13.34002591094935
5044,,,1045.0,13.340020490720278
5045,,,1046.0,13.34001511666368
5046,,,1047.0,13.340009798978258
5047,,,1048.0,13.340004526454194
5048,,,1049.0,13.339999310271564
5049,,,1050.0,13.339994137041488
5050,,,1051.0,13.339989019387716
5051,,,1052.0,13.339983943860716
5052,,,1053.0,13.339978922062286
5053,,,1054.0,13.339973941168608
5054,,,1055.0,13.33996901450196
5055,,,1056.0,13.33996412721278
5056,,,1057.0,13.339959291688489
5057,,,1058.0,13.33995449449678
5058,,,1059.0,13.339949751588335
5059,,,1060.0,13.33994504562989
5060,,,1061.0,13.339940391400916
5061,,,1062.0,13.339935775785634
5062,,,1063.0,13.339931211989992
5063,,,1064.0,13.339926688308084
5064,,,1065.0,13.33992221358946
5065,,,1066.0,13.339917775656602
5066,,,1067.0,13.339913387222808
5067,,,1068.0,13.339909033698618
5068,,,1069.0,13.33990472859827
5069,,,1070.0,13.33990045810252
5070,,,1071.0,13.339896235748968
5071,,,1072.0,13.339892051597984
5072,,,1073.0,13.339887917156844
5073,,,1074.0,13.339883815198531
5074,,,1075.0,13.339879759004802
5075,,,1076.0,13.339875734224862
5076,,,1077.0,13.339871753565888
5077,,,1078.0,13.33986780583652
5078,,,1079.0,13.339863901060369
5079,,,1080.0,13.33986002752428
5080,,,1081.0,13.339856199944364
5081,,,1082.0,13.339852404062142
5082,,,1083.0,13.339848651316686
5083,,,1084.0,13.339844927553912
5084,,,1085.0,13.339841245881132
5085,,,1086.0,13.339837592952463
5086,,,1087.0,13.339833980309775
5087,,,1088.0,13.339830395468056
5088,,,1089.0,13.339826850947077
5089,,,1090.0,13.339823333653271
5090,,,1091.0,13.33981985420975
5091,,,1092.0,13.33981640178267
5092,,,1093.0,13.339812989315064
5093,,,1094.0,13.33980960434387
5094,,,1095.0,13.339806258560388
5095,,,1096.0,13.33980293720073
5096,,,1097.0,13.339799653340124
5097,,,1098.0,13.33979639462855
5098,,,1099.0,13.33979317381717
5099,,,1100.0,13.339789977704626
5100,,,1101.0,13.339786819146624
5101,,,1102.0,13.339783683674112
5102,,,1103.0,13.339780584965212
5103,,,1104.0,13.339777511232429
5104,,,1105.0,13.339774473602873
5105,,,1106.0,13.3397714571351
5106,,,1107.0,13.339768476042792
5107,,,1108.0,13.339765517344617
5108,,,1109.0,13.339762593090684
5109,,,1110.0,13.339759688528716
5110,,,1111.0,13.339756818265371
5111,,,1112.0,13.339753970584283
5112,,,1113.0,13.33975115679496
5113,,,1114.0,13.339748364475824
5114,,,1115.0,13.33974560570175
5115,,,1116.0,13.339742868364796
5116,,,1117.0,13.339740163264608
5117,,,1118.0,13.339737477066464
5118,,,1119.0,13.339734824898343
5119,,,1120.0,13.339732190703856
5120,,,1121.0,13.33972958733439
5121,,,1122.0,13.33972700345572
5122,,,1123.0,13.339724449763535
5123,,,1124.0,13.33972191456273
5124,,,1125.0,13.339719410406287
5125,,,1126.0,13.339716926517752
5126,,,1127.0,13.339714473301257
5127,,,1128.0,13.33971203908385
5128,,,1129.0,13.339709633249754
5129,,,1130.0,13.339707243755155
5130,,,1131.0,13.339704881441564
5131,,,1132.0,13.339702534987566
5132,,,1133.0,13.339700218012808
5133,,,1134.0,13.339697917389287
5134,,,1135.0,13.33969564412621
5135,,,1136.0,13.339693387422756
5136,,,1137.0,13.339691159302106
5137,,,1138.0,13.33968894803442
5138,,,1139.0,13.339686764749572
5139,,,1140.0,13.339684597692964
5140,,,1141.0,13.339682458849126
5141,,,1142.0,13.339680334657244
5142,,,1143.0,13.339678234367838
5143,,,1144.0,13.339676149840985
5144,,,1145.0,13.339674091184946
5145,,,1146.0,13.33967204377916
5146,,,1147.0,13.339670021546084
5147,,,1148.0,13.339668014805795
5148,,,1149.0,13.339666034932876
5149,,,1150.0,13.339664066190808
5150,,,1151.0,13.339662120875218
5151,,,1152.0,13.339660186825924
5152,,,1153.0,13.339658278075971
5153,,,1154.0,13.33965638380954
5154,,,1155.0,13.339654513014352
5155,,,1156.0,13.339652654343794
5156,,,1157.0,13.33965081859209
5157,,,1158.0,13.339648994949895
5158,,,1159.0,13.33964719346811
5159,,,1160.0,13.339645402277895
5160,,,1161.0,13.339643636067436
5161,,,1162.0,13.339641882616291
5162,,,1163.0,13.339640151213402
5163,,,1164.0,13.33963843094574
5164,,,1165.0,13.33963673436962
5165,,,1166.0,13.339635047882496
5166,,,1167.0,13.339633383926396
5167,,,1168.0,13.339631731308645
5168,,,1169.0,13.33963010106372
5169,,,1170.0,13.339628480917511
5170,,,1171.0,13.339626881441475
5171,,,1172.0,13.33962529868228
5172,,,1173.0,13.339623721095435
5173,,,1174.0,13.339622168144317
5174,,,1175.0,13.3396206235131
5175,,,1176.0,13.339619096395936
5176,,,1177.0,13.339617586989206
5177,,,1178.0,13.339616083320507
5178,,,1179.0,13.339614592913804
5179,,,1180.0,13.339613121439784
5180,,,1181.0,13.339611656052853
5181,,,1182.0,13.339610202946616
5182,,,1183.0,13.339608772823212
5183,,,1184.0,13.339607350130422
5184,,,1185.0,13.33960593863486
5185,,,1186.0,13.339604549835856
5186,,,1187.0,13.33960316945263
5187,,,1188.0,13.339601799567973
5188,,,1189.0,13.339600451220278
5189,,,1190.0,13.339599108516168
5190,,,1191.0,13.339597775713727
5191,,,1192.0,13.339596462408863
5192,,,1193.0,13.339595154371338
5193,,,1194.0,13.339593858533291
5194,,,1195.0,13.33959258572706
5195,,,1196.0,13.339591320201976
5196,,,1197.0,13.339590062476816
5197,,,1198.0,13.339588822990647
5198,,,1199.0,13.339587588096776
5199,,,1200.0,13.33958636431474
5200,,,1201.0,13.339585161153806
5201,,,1202.0,13.339583964512954
5202,,,1203.0,13.339582776801636
5203,,,1204.0,13.339581610830706
5204,,,1205.0,13.339580447671494
5205,,,1206.0,13.33957929548967
5206,,,1207.0,13.339578162427202
5207,,,1208.0,13.339577033919907
5208,,,1209.0,13.33957591500203
5209,,,1210.0,13.339574817199164
5210,,,1211.0,13.339573721091554
5211,,,1212.0,13.33957263415759
5212,,,1213.0,13.33957156719596
5213,,,1214.0,13.339570502450414
5214,,,1215.0,13.339569445609628
5215,,,1216.0,13.33956840812165
5216,,,1217.0,13.33956737461196
5217,,,1218.0,13.339566351171896
5218,,,1219.0,13.339565346862486
5219,,,1220.0,13.339564345194988
5220,,,1221.0,13.33956335178418
5221,,,1222.0,13.339562375518328
5222,,,1223.0,13.339561399571778
5223,,,1224.0,13.339560434011515
5224,,,1225.0,13.339559486147593
5225,,,1226.0,13.339558540476231
5226,,,1227.0,13.339557602084398
5227,,,1228.0,13.33955667982596
5228,,,1229.0,13.339555758794347
5229,,,1230.0,13.339554844906344
5230,,,1231.0,13.339553947550243
5231,,,1232.0,13.339553051196091
5232,,,1233.0,13.339552162545672
5233,,,1234.0,13.339551292757136
5234,,,1235.0,13.339550424006688
5235,,,1236.0,13.339549564182406
5236,,,1237.0,13.339548720983444
5237,,,1238.0,13.339547878390846
5238,,,1239.0,13.339547042476312
5239,,,1240.0,13.339546220649568
5240,,,1241.0,13.339545399737505
5241,,,1242.0,13.339544587394414
5242,,,1243.0,13.339543792685674
5243,,,1244.0,13.339542997217578
5244,,,1245.0,13.339542208984426
5245,,,1246.0,13.339541437829354
5246,,,1247.0,13.339540666519412
5247,,,1248.0,13.33953990304505
5248,,,1249.0,13.339539156217285
5249,,,1250.0,13.339538407334445
5250,,,1251.0,13.339537665933436
5251,,,1252.0,13.33953693887878
5252,,,1253.0,13.339536209095414
5253,,,1254.0,13.339535485836391
5254,,,1255.0,13.339534778396882
5255,,,1256.0,13.339534071333546
5256,,,1257.0,13.339533370873696
5257,,,1258.0,13.339532685253914
5258,,,1259.0,13.33953199587701
5259,,,1260.0,13.33953131423921
5260,,,1261.0,13.339530646582205
5261,,,1262.0,13.339529976647285
5262,,,1263.0,13.339529313066734
5263,,,1264.0,13.339528665752042
5264,,,1265.0,13.33952801531666
5265,,,1266.0,13.339527371114883
5266,,,1267.0,13.339526739630584
5267,,,1268.0,13.339526103028009
5268,,,1269.0,13.339525474255026
5269,,,1270.0,13.339524861137775
5270,,,1271.0,13.339524243921131
5271,,,1272.0,13.339523634241845
5272,,,1273.0,13.339523040169098
5273,,,1274.0,13.339522444403215
5274,,,1275.0,13.339521853416985
5275,,,1276.0,13.339521275592062
5276,,,1277.0,13.339520691799263
5277,,,1278.0,13.339520112575045
5278,,,1279.0,13.339519547272545
5279,,,1280.0,13.339518977048767
5280,,,1281.0,13.339518415478295
5281,,,1282.0,13.339517868947482
5282,,,1283.0,13.339517318209488
5283,,,1284.0,13.339516774395506
5284,,,1285.0,13.339516246145848
5285,,,1286.0,13.33951571349047
5286,,,1287.0,13.33951518755525
5287,,,1288.0,13.33951467692492
5288,,,1289.0,13.339514161015003
5289,,,1290.0,13.339513593505472
5290,,,1291.0,13.3395131974666
5291,,,1292.0,13.339512627878603
5292,,,1293.0,13.3395122127027
5293,,,1294.0,13.339511707341616
5294,,,1295.0,13.339511141056192
5295,,,1296.0,13.339510743155174
5296,,,1297.0,13.33951025589407
5297,,,1298.0,13.33950970824158
5298,,,1299.0,13.33950932383813
5299,,,1300.0,13.339508852791807
5300,,,1301.0,13.339508319888424
5301,,,1302.0,13.339507947270164
5302,,,1303.0,13.339507490632258
5303,,,1304.0,13.339506971998231
5304,,,1305.0,13.33950661045813
5305,,,1306.0,13.339506166653678
5306,,,1307.0,13.339505662710836
5307,,,1308.0,13.339505312057398
5308,,,1309.0,13.339504880668144
5309,,,1310.0,13.33950439144995
5310,,,1311.0,13.339504050223354
5311,,,1312.0,13.339503630996674
5312,,,1313.0,13.339503154636205
5313,,,1314.0,13.339502825550156
5314,,,1315.0,13.339502423365232
5315,,,1316.0,13.339501962740556
5316,,,1317.0,13.33950164233653
5317,,,1318.0,13.339501249114178
5318,,,1319.0,13.339500799225648
5319,,,1320.0,13.339500488720518
5320,,,1321.0,13.33950010947079
5321,,,1322.0,13.339499673851478
5322,,,1323.0,13.339499372268008
5323,,,1324.0,13.339499003312412
5324,,,1325.0,13.339498579222422
5325,,,1326.0,13.339498287042415
5326,,,1327.0,13.33949793033716
5327,,,1328.0,13.339497519027944
5328,,,1329.0,13.33949723677587
5329,,,1330.0,13.339496892845816
5330,,,1331.0,13.339496492670008
5331,,,1332.0,13.339496217212089
5332,,,1333.0,13.339495882821154
5333,,,1334.0,13.339495493009409
5334,,,1335.0,13.339495224183167
5335,,,1336.0,13.339494899677163
5336,,,1337.0,13.339494520266854
5337,,,1338.0,13.339494219221391
5338,,,1339.0,13.339493977072138
5339,,,1340.0,13.339493603181708
5340,,,1341.0,13.339493297177327
5341,,,1342.0,13.339493053457955
5342,,,1343.0,13.339492687224023
5343,,,1344.0,13.339492387412108
5344,,,1345.0,13.33949215050174
5345,,,1346.0,13.339491792826196
5346,,,1347.0,13.339491498777974
5347,,,1348.0,13.33949126660697
5348,,,1349.0,13.339490917601438
5349,,,1350.0,13.339490631241604
5350,,,1351.0,13.339490406855262
5351,,,1352.0,13.339490066662322
5352,,,1353.0,13.339489787526231
5353,,,1354.0,13.339489570537708
5354,,,1355.0,13.339489239258484
5355,,,1356.0,13.33948896708526
5356,,,1357.0,13.339488754257914
5357,,,1358.0,13.339488431664051
5358,,,1359.0,13.339488168684497
5359,,,1360.0,13.339487965521968
5360,,,1361.0,13.339487652697471
5361,,,1362.0,13.33948739673258
5362,,,1363.0,13.339487199410058
5363,,,1364.0,13.339486893398742
5364,,,1365.0,13.339486642874109
5365,,,1366.0,13.33948645118663
5366,,,1367.0,13.339486152750467
5367,,,1368.0,13.339485907135412
5368,,,1369.0,13.339485720306271
5369,,,1370.0,13.339485430125052
5370,,,1371.0,13.339485191760758
5371,,,1372.0,13.339485010471634
5372,,,1373.0,13.339484728845164
5373,,,1374.0,13.33948449653522
5374,,,1375.0,13.339484320177943
5375,,,1376.0,13.339484044981605
5376,,,1377.0,13.339483819533214
5377,,,1378.0,13.339483650272214
5378,,,1379.0,13.33948338478706
5379,,,1380.0,13.339483166717727
5380,,,1381.0,13.339483004722538
5381,,,1382.0,13.33948274791834
5382,,,1383.0,13.33948253797405
5383,,,1384.0,13.33948238059928
5384,,,1385.0,13.33948213126341
5385,,,1386.0,13.33948192571684
5386,,,1387.0,13.339481772939536
5387,,,1388.0,13.339481531068133
5388,,,1389.0,13.339481332702348
5389,,,1390.0,13.339481186648015
5390,,,1391.0,13.339480951692352
5391,,,1392.0,13.339480759166136
5392,,,1393.0,13.339480619204052
5393,,,1394.0,13.339480393892444
5394,,,1395.0,13.33948021014811
5395,,,1396.0,13.339480076612546
5396,,,1397.0,13.339479857133853
5397,,,1398.0,13.33947967774786
5398,,,1399.0,13.339479548479131
5399,,,1400.0,13.339479335355549
5400,,,1401.0,13.339479159953257
5401,,,1402.0,13.339479032688471
5402,,,1403.0,13.33947882519314
5403,,,1404.0,13.339478655895803
5404,,,1405.0,13.339478532842506
5405,,,1406.0,13.339478331853442
5406,,,1407.0,13.33947816549545
5407,,,1408.0,13.339478045770846
5408,,,1409.0,13.339477849095104
5409,,,1410.0,13.33947768872062
5410,,,1411.0,13.339477573399408
5411,,,1412.0,13.339477382922098
5412,,,1413.0,13.339477225577753
5413,,,1414.0,13.339477112311442
5414,,,1415.0,13.33947692575633
5415,,,1416.0,13.339476773384035
5416,,,1417.0,13.339476664133583
5417,,,1418.0,13.339476484748076
5418,,,1419.0,13.339476336243225
5419,,,1420.0,13.339476229001605
5420,,,1421.0,13.33947605266492
5421,,,1422.0,13.339475907495212
5422,,,1423.0,13.339475804216193
5423,,,1424.0,13.33947563223353
5424,,,1425.0,13.339475488696408
5425,,,1426.0,13.33947538679007
5426,,,1427.0,13.339475219306124
5427,,,1428.0,13.339475081600767
5428,,,1429.0,13.33947498225396
5429,,,1430.0,13.339474820677196
5430,,,1431.0,13.339474686762358
5431,,,1432.0,13.339474589439092
5432,,,1433.0,13.339474430818072
5433,,,1434.0,13.3394742988568
5434,,,1435.0,13.33947420386113
5435,,,1436.0,13.339474050689349
5436,,,1437.0,13.339473924068884
5437,,,1438.0,13.33947383410765
5438,,,1439.0,13.339473685687622
5439,,,1440.0,13.339473561565114
5440,,,1441.0,13.339473472618849
5441,,,1442.0,13.339473328376997
5442,,,1443.0,13.339473208641436
5443,,,1444.0,13.33947312226718
5444,,,1445.0,13.339472982181292
5445,,,1446.0,13.339472865500667
5446,,,1447.0,13.339472781951471
5447,,,1448.0,13.33947264590357
5448,,,1449.0,13.339472533962692
5449,,,1450.0,13.339472454948506
5450,,,1451.0,13.339472320938754
5451,,,1452.0,13.339472217594576
5452,,,1453.0,13.339472146045352
5453,,,1454.0,13.339472012146786
5454,,,1455.0,13.339471906997131
5455,,,1456.0,13.339471836713116
5456,,,1457.0,13.339471708192562
5457,,,1458.0,13.33947160722306
5458,,,1459.0,13.339471539410695
5459,,,1460.0,13.339471412895191
5460,,,1461.0,13.339471313161551
5461,,,1462.0,13.339471245210206
5462,,,1463.0,13.3394711225273
5463,,,1464.0,13.339471025693996
5464,,,1465.0,13.339470959769072
5465,,,1466.0,13.339470840586998
5466,,,1467.0,13.339470744962185
5467,,,1468.0,13.33947067792559
5468,,,1469.0,13.339470561211924
5469,,,1470.0,13.339470468984487
5470,,,1471.0,13.339470405757352
5471,,,1472.0,13.33947029314875
5472,,,1473.0,13.339470203820468
5473,,,1474.0,13.33947014077431
5474,,,1475.0,13.33947003143328
5475,,,1476.0,13.339469944546837
5476,,,1477.0,13.339469874714794
5477,,,1478.0,13.339469782161444
5478,,,1479.0,13.339469702997944
5479,,,1480.0,13.339469630412836
5480,,,1481.0,13.339469538239229
5481,,,1482.0,13.339469451735
5482,,,1483.0,13.339469406442944
5483,,,1484.0,13.339469305888471
5484,,,1485.0,13.339469213610954
5485,,,1486.0,13.339469165809549
5486,,,1487.0,13.339469070009812
5487,,,1488.0,13.339468981177715
5488,,,1489.0,13.339468936616086
5489,,,1490.0,13.339468844131588
5490,,,1491.0,13.339468756952016
5491,,,1492.0,13.339468713218622
5492,,,1493.0,13.339468625196687
5493,,,1494.0,13.339468542352291
5494,,,1495.0,13.33946850025862
5495,,,1496.0,13.339468413726564
5496,,,1497.0,13.339468331920171
5497,,,1498.0,13.339468289254851
5498,,,1499.0,13.33946820532421
5499,,,1500.0,13.33946812607374
5500,,,1501.0,13.339468085407049
5501,,,1502.0,13.339468005375169
5502,,,1503.0,13.339467930608109
5503,,,1504.0,13.339467894218814
5504,,,1505.0,13.339467819001428
5505,,,1506.0,13.339467746918956
5506,,,1507.0,13.339467710639994
5507,,,1508.0,13.339467636956542
5508,,,1509.0,13.339467566592347
5509,,,1510.0,13.339467530247704
5510,,,1511.0,13.339467468240317
5511,,,1512.0,13.339467383133822
5512,,,1513.0,13.339467362903392
5513,,,1514.0,13.339467301864929
5514,,,1515.0,13.339467215160326
5515,,,1516.0,13.339467181518543
5516,,,1517.0,13.33946713099921
5517,,,1518.0,13.33946705472846
5518,,,1519.0,13.339467023304223
5519,,,1520.0,13.339466972612144
5520,,,1521.0,13.3394668961852
5521,,,1522.0,13.339466864286692
5522,,,1523.0,13.339466815527343
5523,,,1524.0,13.339466740618477
5524,,,1525.0,13.339466709635602
5525,,,1526.0,13.339466662193146
5526,,,1527.0,13.33946659013452
5527,,,1528.0,13.339466560133332
5528,,,1529.0,13.339466515218078
5529,,,1530.0,13.339466446377614
5530,,,1531.0,13.339466417413192
5531,,,1532.0,13.339466374492048
5532,,,1533.0,13.339466308906324
5533,,,1534.0,13.33946628259821
5534,,,1535.0,13.339466241081183
5535,,,1536.0,13.3394661759947
5536,,,1537.0,13.339466150410471
5537,,,1538.0,13.33946610984735
5538,,,1539.0,13.339466046611264
5539,,,1540.0,13.339466021126654
5540,,,1541.0,13.33946598166365
5541,,,1542.0,13.339465919677435
5542,,,1543.0,13.339465893161645
5543,,,1544.0,13.339465854130909
5544,,,1545.0,13.339465792995496
5545,,,1546.0,13.339465766156565
5546,,,1547.0,13.33946572771029
5547,,,1548.0,13.339465667096093
5548,,,1549.0,13.33946563942078
5549,,,1550.0,13.339465601535196
5550,,,1551.0,13.339465540249918
5551,,,1552.0,13.33946551280428
5552,,,1553.0,13.339465477616798
5553,,,1554.0,13.339465420383265
5554,,,1555.0,13.339465394189231
5555,,,1556.0,13.339465358952864
5556,,,1557.0,13.339465302549968
5557,,,1558.0,13.33946527755674
5558,,,1559.0,13.339465243967185
5559,,,1560.0,13.339465194724127
5560,,,1561.0,13.339465160334342
5561,,,1562.0,13.339465134237514
5562,,,1563.0,13.339465090089064
5563,,,1564.0,13.339465054287842
5564,,,1565.0,13.339465027740305
5565,,,1566.0,13.339464982475988
5566,,,1567.0,13.339464945869167
5567,,,1568.0,13.339464918986906
5568,,,1569.0,13.339464875046374
5569,,,1570.0,13.339464839162517
5570,,,1571.0,13.33946481374629
5571,,,1572.0,13.339464770078422
5572,,,1573.0,13.33946473261406
5573,,,1574.0,13.339464707301971
5574,,,1575.0,13.339464664126936
5575,,,1576.0,13.339464626334532
5576,,,1577.0,13.339464601754926
5577,,,1578.0,13.339464559507448
5578,,,1579.0,13.339464522467168
5579,,,1580.0,13.33946449867571
5580,,,1581.0,13.339464458548209
5581,,,1582.0,13.339464423597263
5582,,,1583.0,13.339464402365309
5583,,,1584.0,13.33946436506831
5584,,,1585.0,13.33946433172602
5585,,,1586.0,13.339464309489628
5586,,,1587.0,13.339464270528694
5587,,,1588.0,13.339464232709204
5588,,,1589.0,13.339464209979935
5589,,,1590.0,13.339464171152985
5590,,,1591.0,13.339464132401927
5591,,,1592.0,13.33946410953986
5592,,,1593.0,13.339464070752795
5593,,,1594.0,13.339464031870918
5594,,,1595.0,13.33946401020384
5595,,,1596.0,13.339463973426817
5596,,,1597.0,13.339463937631706
5597,,,1598.0,13.33946391766122
5598,,,1599.0,13.339463883862464
5599,,,1600.0,13.339463852149166
5600,,,1601.0,13.339463834187868
5601,,,1602.0,13.339463801639551
5602,,,1603.0,13.33946377008327
5603,,,1604.0,13.339463752385967
5604,,,1605.0,13.33946372135462
5605,,,1606.0,13.339463691981493
5606,,,1607.0,13.339463675191894
5607,,,1608.0,13.33946364625173
5608,,,1609.0,13.339463620388216
5609,,,1610.0,13.33946360526032
5610,,,1611.0,13.33946357753885
5611,,,1612.0,13.339463551747286
5612,,,1613.0,13.33946354144581
5613,,,1614.0,13.33946350659322
5614,,,1615.0,13.339463486700067
5615,,,1616.0,13.3394634767985
5616,,,1617.0,13.33946344327468
5617,,,1618.0,13.339463421824988
5618,,,1619.0,13.339463413002903
5619,,,1620.0,13.33946338246885
5620,,,1621.0,13.3394633639747
5621,,,1622.0,13.3394633556117
5622,,,1623.0,13.339463324694734
5623,,,1624.0,13.339463304243978
5624,,,1625.0,13.339463295543126
5625,,,1626.0,13.339463265964184
5626,,,1627.0,13.339463247935242
5627,,,1628.0,13.339463240302225
5628,,,1629.0,13.33946321268786
5629,,,1630.0,13.33946319613733
5630,,,1631.0,13.339463189179938
5631,,,1632.0,13.339463162686982
5632,,,1633.0,13.339463147209486
5633,,,1634.0,13.339463139971812
5634,,,1635.0,13.33946311408762
5635,,,1636.0,13.33946309536924
5636,,,1637.0,13.339463089921807
5637,,,1638.0,13.339463069126497
5638,,,1639.0,13.339463056840655
5639,,,1640.0,13.339463050870949
5640,,,1641.0,13.33946302824934
5641,,,1642.0,13.33946301110663
5642,,,1643.0,13.339463005524166
5643,,,1644.0,13.339462982679422
5644,,,1645.0,13.339462964888696
5645,,,1646.0,13.339462958151415
5646,,,1647.0,13.33946293405937
5647,,,1648.0,13.339462915164916
5648,,,1649.0,13.33946290891933
5649,,,1650.0,13.339462886214264
5650,,,1651.0,13.339462868460773
5651,,,1652.0,13.339462862707975
5652,,,1653.0,13.339462841621142
5653,,,1654.0,13.339462827798954
5654,,,1655.0,13.3394628230658
5655,,,1656.0,13.33946280349234
5656,,,1657.0,13.33946278974797
5657,,,1658.0,13.339462784808193
5658,,,1659.0,13.33946276583032
5659,,,1660.0,13.33946275147855
5660,,,1661.0,13.339462746417396
5661,,,1662.0,13.339462727462037
5662,,,1663.0,13.339462712833168
5663,,,1664.0,13.339462707737669
5664,,,1665.0,13.339462688012633
5665,,,1666.0,13.339462671887333
5666,,,1667.0,13.339462666714368
5667,,,1668.0,13.33946264741715
5668,,,1669.0,13.339462632613078
5669,,,1670.0,13.339462627414846
5670,,,1671.0,13.339462609336069
5671,,,1672.0,13.339462594643834
5672,,,1673.0,13.339462589803986
5673,,,1674.0,13.339462571512968
5674,,,1675.0,13.339462556617534
5675,,,1676.0,13.33946255129014
5676,,,1677.0,13.339462532959516
5677,,,1678.0,13.33946251691269
5678,,,1679.0,13.339462511977132
5679,,,1680.0,13.339462494405907
5680,,,1681.0,13.339462481075913
5681,,,1682.0,13.339462476408968
5682,,,1683.0,13.339462460212289
5683,,,1684.0,13.339462448162903
5684,,,1685.0,13.339462444442404
5685,,,1686.0,13.33946242952058
5686,,,1687.0,13.339462418081707
5687,,,1688.0,13.339462413628295
5688,,,1689.0,13.339462397948722
5689,,,1690.0,13.33946238598216
5690,,,1691.0,13.339462381886976
5691,,,1692.0,13.33946236670826
5692,,,1693.0,13.339462354321398
5693,,,1694.0,13.33946234969261
5694,,,1695.0,13.339462334346608
5695,,,1696.0,13.339462321310291
5696,,,1697.0,13.339462316992126
5697,,,1698.0,13.339462301784536
5698,,,1699.0,13.33946228970504
5699,,,1700.0,13.339462285431466
5700,,,1701.0,13.339462271420077
5701,,,1702.0,13.33946225964145
5702,,,1703.0,13.33946225580958
5703,,,1704.0,13.339462242153417
5704,,,1705.0,13.339462231479573
5705,,,1706.0,13.339462227756924
5706,,,1707.0,13.339462215240488
5707,,,1708.0,13.339462206574154
5708,,,1709.0,13.339462202667804
5709,,,1710.0,13.339462192461497
5710,,,1711.0,13.339462187185788
5711,,,1712.0,13.33946218372772
5712,,,1713.0,13.33946217057752
5713,,,1714.0,13.339462159988967
5714,,,1715.0,13.339462155484526
5715,,,1716.0,13.3394621448612
5716,,,1717.0,13.339462139225816
5717,,,1718.0,13.339462135683275
5718,,,1719.0,13.339462125074917
5719,,,1720.0,13.33946211755132
5720,,,1721.0,13.33946211282354
5721,,,1722.0,13.339462100109316
5722,,,1723.0,13.339462089592075
5723,,,1724.0,13.339462084119049
5724,,,1725.0,13.339462070164302
5725,,,1726.0,13.339462061506254
5726,,,1727.0,13.339462056858792
5727,,,1728.0,13.339462045638868
5728,,,1729.0,13.339462038005465
5729,,,1730.0,13.339462033558291
5730,,,1731.0,13.339462021897717
5731,,,1732.0,13.3394620135727
5732,,,1733.0,13.339462009143787
5733,,,1734.0,13.339461998203705
5734,,,1735.0,13.339461990704066
5735,,,1736.0,13.339461987038703
5736,,,1737.0,13.33946197755668
5737,,,1738.0,13.339461971607337
5738,,,1739.0,13.33946196818414
5739,,,1740.0,13.339461958731675
5740,,,1741.0,13.339461951953382
5741,,,1742.0,13.339461948357894
5742,,,1743.0,13.339461938732557
5743,,,1744.0,13.33946193288226
5744,,,1745.0,13.339461929803662
5745,,,1746.0,13.33946192106535
5746,,,1747.0,13.33946191522216
5747,,,1748.0,13.339461912219662
5748,,,1749.0,13.339461904666734
5749,,,1750.0,13.339461900771028
5750,,,1751.0,13.339461898308327
5751,,,1752.0,13.339461892085268
5752,,,1753.0,13.339461887978716
5753,,,1754.0,13.339461886081024
5754,,,1755.0,13.339461879726072
5755,,,1756.0,13.339461876686414
5756,,,1757.0,13.339461874826624
5757,,,1758.0,13.33946186840214
5758,,,1759.0,13.339461864168117
5759,,,1760.0,13.339461861616456
5760,,,1761.0,13.33946185460006
5761,,,1762.0,13.339461850515306
5762,,,1763.0,13.339461848045644
5763,,,1764.0,13.339461840882322
5764,,,1765.0,13.339461836303984
5765,,,1766.0,13.339461833377058
5766,,,1767.0,13.339461825621427
5767,,,1768.0,13.339461820542496
5768,,,1769.0,13.33946181734477
5769,,,1770.0,13.339461809594653
5770,,,1771.0,13.339461803600145
5771,,,1772.0,13.339461799938292
5772,,,1773.0,13.339461791529914
5773,,,1774.0,13.339461787307911
5774,,,1775.0,13.339461782407184
5775,,,1776.0,13.339461774630578
5776,,,1777.0,13.339461770955523
5777,,,1778.0,13.339461768303636
5778,,,1779.0,13.339461760214675
5779,,,1780.0,13.339461756025443
5780,,,1781.0,13.33946175044899
5781,,,1782.0,13.339461741144277
5782,,,1783.0,13.33946173834252
5783,,,1784.0,13.339461734495616
5784,,,1785.0,13.339461727664483
5785,,,1786.0,13.339461725203977
5786,,,1787.0,13.33946172154748
